passage_id,source,lines,confidence,source_most_recent_date,nearest_prior_date,passage_dates,file_version_signal,nearest_prior_version,passage_versions
NATHAN-128108,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,8971-9048,likely,2025,2025,,SATO,SATO,
NATHAN-128109,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,9049-9086,likely,2025,2025,,SATO,SATO,
NATHAN-128110,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,9087-9087,likely,2025,2025,,SATO,SATO,
NATHAN-128111,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,9088-9090,likely,2025,2025,,SATO,SATO,
NATHAN-128112,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,9091-9092,likely,2025,2025,,SATO,SATO,
NATHAN-128113,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,9093-9095,likely,2025,2025,,SATO,SATO,
NATHAN-128114,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,9096-9097,likely,2025,2025,,SATO,SATO,
NATHAN-128115,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,9099-9119,likely,2025,2025,,SATO,SATO,
NATHAN-128116,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,9120-9128,likely,2025,2025,,SATO,SATO,
NATHAN-128117,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,9129-9133,likely,2025,2025,,SATO,SATO,
NATHAN-128118,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,9134-9147,likely,2025,2025,,SATO,SATO,
NATHAN-128119,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,9148-9151,likely,2025,2025,,SATO,SATO,
NATHAN-128120,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,9152-9160,likely,2025,2025,,SATO,SATO,
NATHAN-128121,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,9161-9164,likely,2025,2025,,SATO,SATO,
NATHAN-128122,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,9165-9175,likely,2025,2025,,SATO,SATO,
NATHAN-128123,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,9176-9189,likely,2025,2025,,SATO,SATO,
NATHAN-128124,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,9190-9192,likely,2025,2025,,SATO,SATO,
NATHAN-128125,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,9193-9197,likely,2025,2025,,SATO,SATO,
NATHAN-128126,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,9199-9222,likely,2025,2025,,SATO,SATO,
NATHAN-128127,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,9223-9248,likely,2025,2025,,SATO,SATO,
NATHAN-128128,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,9249-9269,likely,2025,2025,,SATO,SATO,
NATHAN-128129,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,9270-9289,likely,2025,2025,,SATO,SATO,
NATHAN-128130,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,9290-9314,likely,2025,2025,,SATO,SATO,
NATHAN-128131,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,9315-9405,likely,2025,2025,,SATO,SATO,
NATHAN-128132,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,9406-9455,likely,2025,2025,,SATO,SATO,
NATHAN-128133,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,9456-9490,likely,2025,2025,,SATO,SATO,
NATHAN-128134,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,9491-9522,likely,2025,2025,,SATO,SATO,
NATHAN-128135,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,9523-9560,likely,2025,2025,,SATO,SATO,
NATHAN-128136,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,9561-9617,likely,2025,2025,,SATO,SATO,
NATHAN-128137,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,9618-9641,likely,2025,2025,,SATO,SATO,
NATHAN-128138,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,9642-9643,likely,2025,2025,,SATO,SATO,
NATHAN-128139,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,9644-9651,likely,2025,2025,,SATO,SATO,
NATHAN-128140,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,9652-9652,likely,2025,2025,,SATO,SATO,
NATHAN-128141,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,9653-9679,likely,2025,2025,,SATO,SATO,
NATHAN-128142,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,9680-9698,likely,2025,2025,,SATO,SATO,
NATHAN-128143,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,9700-9704,likely,2025,2025,,SATO,SATO,
NATHAN-128144,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,9705-9794,likely,2025,2025,,SATO,SATO,
NATHAN-128145,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,9795-9797,likely,2025,2025,,SATO,SATO,
NATHAN-128146,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,9798-9799,likely,2025,2025,,SATO,SATO,
NATHAN-128147,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,9801-9830,likely,2025,2025,,SATO,SATO,
NATHAN-128148,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,9831-9912,likely,2025,2025,,SATO,SATO,
NATHAN-128149,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,9913-9995,likely,2025,2025,,SATO,SATO,
NATHAN-128150,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,9996-10023,likely,2025,2025,,SATO,SATO,
NATHAN-128151,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,10024-10044,likely,2025,2025,,SATO,SATO,
NATHAN-128152,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,10045-10086,likely,2025,2025,,SATO,SATO,
NATHAN-128153,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,10087-10107,likely,2025,2025,,SATO,SATO,
NATHAN-128154,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,10108-10118,likely,2025,2025,,SATO,SATO,
NATHAN-128155,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,10119-10135,likely,2025,2025,,SATO,SATO,
NATHAN-128156,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,10136-10146,likely,2025,2025,,SATO,SATO,
NATHAN-128157,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,10147-10150,likely,2025,2025,,SATO,SATO,
NATHAN-128158,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,10151-10160,likely,2025,2025,,SATO,SATO,
NATHAN-128159,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,10161-10263,likely,2025,2025,,SATO,SATO,
NATHAN-128160,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,10264-10269,likely,2025,2025,,SATO,SATO,
NATHAN-128161,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,10270-10278,likely,2025,2025,,SATO,SATO,
NATHAN-128162,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,10279-10284,likely,2025,2025,,SATO,SATO,
NATHAN-128163,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,10285-10286,likely,2025,2025,,SATO,SATO,
NATHAN-128164,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,10288-10298,likely,2025,2025,,SATO,SATO,
NATHAN-128165,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,10299-10312,likely,2025,2025,,SATO,SATO,
NATHAN-128166,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,10313-10316,likely,2025,2025,,SATO,SATO,
NATHAN-128167,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,10317-10320,likely,2025,2025,,SATO,SATO,
NATHAN-128168,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,10321-10328,likely,2025,2025,,SATO,SATO,
NATHAN-128169,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,10329-10332,likely,2025,2025,,SATO,SATO,
NATHAN-128170,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,10333-10338,likely,2025,2025,,SATO,SATO,
NATHAN-128171,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,10339-10342,likely,2025,2025,,SATO,SATO,
NATHAN-128172,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,10343-10359,likely,2025,2025,,SATO,SATO,
NATHAN-128173,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,10360-10367,likely,2025,2025,,SATO,SATO,
NATHAN-128174,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,10368-10389,likely,2025,2025,,SATO,SATO,
NATHAN-128175,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,10390-10392,likely,2025,2025,,SATO,SATO,
NATHAN-128176,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,10393-10394,likely,2025,2025,,SATO,SATO,
NATHAN-128177,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,10396-10459,likely,2025,2025,,SATO,SATO,
NATHAN-128178,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,10460-10513,likely,2025,2025,,SATO,SATO,
NATHAN-128179,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,10514-10556,likely,2025,2025,,SATO,SATO,
NATHAN-128180,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,10557-10702,likely,2025,2025,,SATO,SATO,
NATHAN-128181,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,10703-10777,likely,2025,2025,,SATO,SATO,
NATHAN-128182,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,10778-10783,likely,2025,2025,,SATO,SATO,
NATHAN-128183,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,10784-10797,likely,2025,2025,,SATO,SATO,
NATHAN-128184,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,10798-10807,likely,2025,2025,,SATO,SATO,
NATHAN-128185,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,10808-10842,likely,2025,2025,,SATO,SATO,
NATHAN-128186,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,10843-10906,likely,2025,2025,,SATO,SATO,
NATHAN-128187,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,10907-10909,likely,2025,2025,,SATO,SATO,
NATHAN-128188,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,10910-10914,likely,2025,2025,,SATO,SATO,
NATHAN-128189,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,10915-10917,likely,2025,2025,,SATO,SATO,
NATHAN-128190,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,10918-10920,likely,2025,2025,,SATO,SATO,
NATHAN-128191,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,10921-10922,likely,2025,2025,,SATO,SATO,
NATHAN-128192,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,10924-10934,likely,2025,2025,,SATO,SATO,
NATHAN-128193,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,10935-10942,likely,2025,2025,,SATO,SATO,
NATHAN-128194,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,10943-10947,likely,2025,2025,,SATO,SATO,
NATHAN-128195,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,10948-10965,likely,2025,2025,,SATO,SATO,
NATHAN-128196,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,10966-10982,likely,2025,2025,,SATO,SATO,
NATHAN-128197,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,10983-11017,likely,2025,2025,,SATO,SATO,
NATHAN-128198,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,11018-11020,likely,2025,2025,,SATO,SATO,
NATHAN-128199,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,11021-11022,likely,2025,2025,,SATO,SATO,
NATHAN-128200,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,11038-11042,likely,2025,2025,,SATO,SATO,
NATHAN-128201,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,11043-11054,likely,2025,2025,,SATO,SATO,
NATHAN-128202,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,11055-11062,likely,2025,2025,,SATO,SATO,
NATHAN-128203,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,11073-11092,likely,2025,2025,,SATO,SATO,
NATHAN-128204,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,11093-11094,likely,2025,2025,,SATO,SATO,
NATHAN-128205,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,11105-11116,likely,2025,2025,,SATO,SATO,
NATHAN-128206,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,11118-11122,likely,2025,2025,,SATO,SATO,
NATHAN-128207,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,11128-11135,likely,2025,2025,,SATO,SATO,
NATHAN-128208,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,11136-11140,likely,2025,2025,,SATO,SATO,
NATHAN-128209,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,11148-11162,likely,2025,2025,,SATO,SATO,
NATHAN-128210,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,11163-11168,likely,2025,2025,,SATO,SATO,
NATHAN-128211,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,11179-11183,likely,2025,2025,,SATO,SATO,
NATHAN-128212,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,11184-11188,likely,2025,2025,,SATO,SATO,
NATHAN-128213,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,11190-11198,likely,2025,2025,,SATO,SATO,
NATHAN-128214,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,11199-11204,likely,2025,2025,,SATO,SATO,
NATHAN-128215,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,11229-11237,likely,2025,2025,,SATO,SATO,SATO
NATHAN-128216,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,11238-11243,likely,2025,2025,,SATO,SATO,
NATHAN-128217,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,11244-11417,likely,2025,2025,,SATO,SATO,SATO
NATHAN-128218,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,11418-11426,likely,2025,2025,,SATO,SATO,
NATHAN-128219,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,11427-11430,likely,2025,2025,,SATO,SATO,
NATHAN-128220,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,11431-11445,likely,2025,2025,,SATO,SATO,
NATHAN-128221,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,11446-11468,likely,2025,2025,,SATO,SATO,
NATHAN-128222,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,11469-11479,likely,2025,2025,,SATO,SATO,
NATHAN-128223,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,11480-11495,likely,2025,2025,,SATO,SATO,
NATHAN-128224,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,11496-11501,likely,2025,2025,,SATO,SATO,
NATHAN-128225,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,11502-11539,likely,2025,2025,,SATO,SATO,SATO
NATHAN-128226,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,11540-11541,likely,2025,2025,,SATO,SATO,SATO
NATHAN-128227,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,11542-11542,likely,2025,2025,,SATO,SATO,
NATHAN-128228,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,11543-11580,likely,2025,2025,,SATO,SATO,
NATHAN-128229,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,11581-11591,likely,2025,2025,,SATO,SATO,
NATHAN-128230,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,11592-11592,likely,2025,2025,,SATO,SATO,
NATHAN-128231,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,11593-11629,likely,2025,2025,,SATO,SATO,
NATHAN-128232,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,11630-11630,likely,2025,2025,,SATO,SATO,
NATHAN-128233,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,11631-11838,likely,2025,2025,,SATO,SATO,SATO
NATHAN-128234,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,11839-11854,likely,2025,2025,,SATO,SATO,SATO
NATHAN-128235,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,11855-11856,likely,2025,2025,,SATO,SATO,
NATHAN-128236,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,11857-11858,likely,2025,2025,,SATO,SATO,
NATHAN-128237,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,11859-11860,likely,2025,2025,,SATO,SATO,
NATHAN-128238,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,11861-11862,likely,2025,2025,,SATO,SATO,
NATHAN-128239,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,11863-11864,likely,2025,2025,,SATO,SATO,
NATHAN-128240,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,11865-11866,likely,2025,2025,,SATO,SATO,
NATHAN-128241,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,11867-11868,likely,2025,2025,,SATO,SATO,
NATHAN-128242,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,11869-11956,likely,2025,2025,,SATO,SATO,SATO; SATx
NATHAN-128243,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,11957-11957,likely,2025,2025,,SATO,SATO,
NATHAN-128244,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,11958-12035,likely,2025,2025,,SATO,SATO,SATO
NATHAN-128245,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,12036-12084,likely,2025,2025,,SATO,SATO,SATO
NATHAN-128246,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,12085-12116,likely,2025,2025,,SATO,SATO,SATO
NATHAN-128247,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,12117-12198,likely,2025,2025,,SATO,SATO,SATO
NATHAN-128248,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,12199-12223,likely,2025,2025,,SATO,SATO,
NATHAN-128249,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,12224-12236,likely,2025,2025,,SATO,SATO,
NATHAN-128250,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,12237-12264,likely,2025,2025,,SATO,SATO,SATO
NATHAN-128251,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,12265-12266,likely,2025,2025,,SATO,SATO,
NATHAN-128252,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,12267-12268,likely,2025,2025,,SATO,SATO,
NATHAN-128253,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,12269-12270,likely,2025,2025,,SATO,SATO,
NATHAN-128254,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,12271-12272,likely,2025,2025,2025,SATO,SATO,SATO
NATHAN-128255,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,12273-12274,likely,2025,2025,2025,SATO,SATO,SATO
NATHAN-128256,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,12275-12276,likely,2025,2025,2025,SATO,SATO,SATO
NATHAN-128257,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,12277-12278,likely,2025,2025,2025,SATO,SATO,SATO
NATHAN-128258,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,12279-12280,likely,2025,2025,2025,SATO,SATO,SATO
NATHAN-128259,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,12281-12282,likely,2025,2025,2025,SATO,SATO,SATO
NATHAN-128260,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,12283-12284,likely,2025,2025,2025,SATO,SATO,SATO
NATHAN-128261,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,12285-12451,likely,2025,2025-10-25,2025; 2025-10-24; 2025-10-25,SATO,SATO,SATO
NATHAN-128262,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,12452-12452,likely,2025,2025-10-25,,SATO,SATO,
NATHAN-128263,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,12453-12453,likely,2025,2025-10-25,,SATO,SATO,
NATHAN-128264,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,12454-12461,likely,2025,2025-10-25,,SATO,SATO,
NATHAN-128265,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,12462-12471,likely,2025,2025-10-25,,SATO,SATO,
NATHAN-128266,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,12472-12481,likely,2025,2025-10-25,,SATO,SATO,
NATHAN-128267,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,12482-12484,likely,2025,2025-10-25,,SATO,SATO,
NATHAN-128268,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,12485-12495,likely,2025,2025-10-25,,SATO,SATO,
NATHAN-128269,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,12496-12496,likely,2025,2025-10-25,,SATO,SATO,
NATHAN-128270,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,12497-12502,likely,2025,2025-10-25,,SATO,SATO,
NATHAN-128271,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,12503-12515,likely,2025,2025-10-25,,SATO,SATO,
NATHAN-128272,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,12516-12525,likely,2025,2025-10-25,,SATO,SATO,
NATHAN-128273,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,12526-12529,likely,2025,2025-10-25,,SATO,SATO,
NATHAN-128274,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,12530-12530,likely,2025,2025-10-25,,SATO,SATO,
NATHAN-128275,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,12531-12542,likely,2025,2025-10-25,,SATO,SATO,
NATHAN-128276,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,12543-12547,likely,2025,2025-10-25,,SATO,SATO,
NATHAN-128277,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,12548-12559,likely,2025,2025-10-25,,SATO,SATO,
NATHAN-128278,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,12560-12587,likely,2025,2025-10-25,,SATO,SATO,SATO
NATHAN-128279,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,12588-12593,likely,2025,2025-10-25,,SATO,SATO,
NATHAN-128280,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,12594-12594,likely,2025,2025-10-25,,SATO,SATO,
NATHAN-128281,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,12595-12603,likely,2025,2025,2025,SATO,SATO,
NATHAN-128282,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,12608-12611,likely,2025,2025,,SATO,SATO,
NATHAN-128283,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,12612-12614,likely,2025,2025,,SATO,SATO,
NATHAN-128284,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,12615-12617,likely,2025,2025,,SATO,SATO,
NATHAN-128285,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,12618-12620,likely,2025,2025,,SATO,SATO,
NATHAN-128286,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,12622-12622,likely,2025,2025,,SATO,SATO,
NATHAN-128287,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,12623-12623,likely,2025,2025,,SATO,SATO,
NATHAN-128288,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,12624-12625,likely,2025,2025,,SATO,SATO,
NATHAN-128289,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,12626-12630,likely,2025,2025,,SATO,SATO,
NATHAN-128290,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,12631-12632,likely,2025,2025,,SATO,SATO,
NATHAN-128291,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,12633-12638,likely,2025,2025,,SATO,SATO,
NATHAN-128292,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,12639-12643,likely,2025,2025,,SATO,SATO,
NATHAN-128293,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,12644-12651,likely,2025,2025,,SATO,SATO,
NATHAN-128294,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,12655-12655,likely,2025,2025,,SATO,SATO,
NATHAN-128295,SATOBLOC/SATOBLOCK_lumped/SATOBLOCK-Bloc5.txt,12656-12656,likely,2025,2025,,SATO,SATO,
